"Spectrum I(f) of current at speaker terminals"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"
		375	-100.456	375	-113.274
		375	-113.274	375	-113.274
				375	-113.274
		376.465	-97.7097	376.465	-110.398
		376.465	-110.398	376.465	-110.398
				376.465	-110.398
		377.93	-103.188	377.93	-110.719
		377.93	-110.719	377.93	-110.719
				377.93	-110.719
		379.395	-109.441	379.395	-117.665
		379.395	-117.665	379.395	-117.665
				379.395	-117.665
		380.859	-104.222	380.859	-111.97
		380.859	-111.97	380.859	-111.97
				380.859	-111.97
382.324	-55.2712			382.324	-109.456
382.324	-109.456			382.324	-109.456
				382.324	-109.456
		383.789	-99.7702	383.789	-119.613
		383.789	-119.613	383.789	-119.613
				383.789	-119.613
		385.254	-113.984	385.254	-115.097
		385.254	-115.097	385.254	-115.097
				385.254	-115.097
		386.719	-104.319	386.719	-109.367
		386.719	-109.367	386.719	-109.367
				386.719	-109.367
		388.184	-101.2	388.184	-116.502
		388.184	-116.502	388.184	-116.502
				388.184	-116.502
		389.648	-107.216	389.648	-110.179
		389.648	-110.179	389.648	-110.179
				389.648	-110.179
		391.113	-99.5338	391.113	-112.235
		391.113	-112.235	391.113	-112.235
				391.113	-112.235
		392.578	-103.797	392.578	-111.723
		392.578	-111.723	392.578	-111.723
				392.578	-111.723
394.043	-55.2605			394.043	-124.82
394.043	-124.82			394.043	-124.82
				394.043	-124.82
		395.508	-99.4761	395.508	-108.709
		395.508	-108.709	395.508	-108.709
				395.508	-108.709
		396.973	-97.6854	396.973	-116.479
		396.973	-116.479	396.973	-116.479
				396.973	-116.479
		398.438	-100.932	398.438	-113.712
		398.438	-113.712	398.438	-113.712
				398.438	-113.712
		399.902	-102.106	399.902	-115.552
		399.902	-115.552	399.902	-115.552
				399.902	-115.552
		401.367	-103.775	401.367	-110.965
		401.367	-110.965	401.367	-110.965
				401.367	-110.965
		402.832	-100.703	402.832	-107.732
		402.832	-107.732	402.832	-107.732
				402.832	-107.732
		404.297	-98.767	404.297	-117.115
		404.297	-117.115	404.297	-117.115
				404.297	-117.115
405.762	-55.3308			405.762	-107.16
405.762	-107.16			405.762	-107.16
				405.762	-107.16
		407.227	-109.36	407.227	-115.329
		407.227	-115.329	407.227	-115.329
				407.227	-115.329
		408.691	-104.03	408.691	-118.567
		408.691	-118.567	408.691	-118.567
				408.691	-118.567
		410.156	-100.026	410.156	-109.989
		410.156	-109.989	410.156	-109.989
