"Spectrum I(f) of current at speaker terminals"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"
		187.5	-118.742	187.5	-118.742
				187.5	-118.742
		188.965	-93.8806	188.965	-115.274
		188.965	-115.274	188.965	-115.274
				188.965	-115.274
		190.43	-86.7199	190.43	-111.635
		190.43	-111.635	190.43	-111.635
				190.43	-111.635
191.895	-38.507			191.895	-113.756
191.895	-113.756			191.895	-113.756
				191.895	-113.756
		193.359	-88.5324	193.359	-115.433
		193.359	-115.433	193.359	-115.433
				193.359	-115.433
		194.824	-96.0462	194.824	-109.418
		194.824	-109.418	194.824	-109.418
				194.824	-109.418
		196.289	-100.068	196.289	-108.39
		196.289	-108.39	196.289	-108.39
				196.289	-108.39
197.754	-38.4614			197.754	-111.466
197.754	-111.466			197.754	-111.466
				197.754	-111.466
		199.219	-94.7075	199.219	-115.64
		199.219	-115.64	199.219	-115.64
				199.219	-115.64
		200.684	-109.261	200.684	-117.645
		200.684	-117.645	200.684	-117.645
				200.684	-117.645
202.148	-38.4265			202.148	-108.935
202.148	-108.935			202.148	-108.935
				202.148	-108.935
		203.613	-110.857	203.613	-115.753
		203.613	-115.753	203.613	-115.753
				203.613	-115.753
		205.078	-84.7993	205.078	-122.862
		205.078	-122.862	205.078	-122.862
				205.078	-122.862
		206.543	-93.8441	206.543	-107.237
		206.543	-107.237	206.543	-107.237
				206.543	-107.237
		208.008	-86.9346	208.008	-115.561
		208.008	-115.561	208.008	-115.561
				208.008	-115.561
209.473	-38.4174			209.473	-121.637
209.473	-121.637			209.473	-121.637
				209.473	-121.637
		210.938	-96.0403	210.938	-110.776
		210.938	-110.776	210.938	-110.776
				210.938	-110.776
		212.402	-97.6692	212.402	-117.248
		212.402	-117.248	212.402	-117.248
				212.402	-117.248
		213.867	-91.3468	213.867	-115.137
		213.867	-115.137	213.867	-115.137
				213.867	-115.137
215.332	-38.3481			215.332	-108.035
215.332	-108.035			215.332	-108.035
				215.332	-108.035
		216.797	-93.26	216.797	-121.844
		216.797	-121.844	216.797	-121.844
				216.797	-121.844
		218.262	-87.1604	218.262	-115.572
		218.262	-115.572	218.262	-115.572
				218.262	-115.572
		219.727	-87.0541	219.727	-119.029
		219.727	-119.029	219.727	-119.029
				219.727	-119.029
221.191	-38.3535			221.191	-115.073
221.191	-115.073			221.191	-115.073
				221.191	-115.073
		222.656	-95.2385	222.656	-109.602
		222.656	-109.602	222.656	-109.602
				222.656	-109.602
		224.121	-86.4842	224.121	-116.269
		224.121	-116.269	224.121	-116.269
				224.121	-116.269
		225.586	-92.2026	225.586	-114.738
		225.586	-114.738	225.586	-114.738
				225.586	-114.738
227.051	-38.3458			227.051	-113.833
227.051	-113.833			227.051	-113.833
				227.051	-113.833
		228.516	-88.7113	228.516	-121.195
		228.516	-121.195	228.516	-121.195
				228.516	-121.195
		229.98	-91.559	229.98	-108.974
		229.98	-108.974	229.98	-108.974
				229.98	-108.974
		231.445	-92.5226	231.445	-112.04
		231.445	-112.04	231.445	-112.04
				231.445	-112.04
		232.91	-93.1223	232.91	-111.734
		232.91	-111.734	232.91	-111.734
				232.91	-111.734
234.375	-38.32			234.375	-113.078
234.375	-113.078			234.375	-113.078
				234.375	-113.078
